product_id,product_position,promotion,seasonal,sales_volume,url,sku,name,description,price,terms,section
125408,End-cap,Yes,Yes,2220,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html,311297509-800-2,CONTRASTING PATCHES BOMBER JACKET,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,89.9,jackets,MAN
134763,Front of Store,No,Yes,2048,https://www.zara.com/us/en/padded-bomber-jacket-p03918620.html,315947178-800-2,PADDED BOMBER JACKET,Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,89.9,jackets,MAN
143231,Aisle,No,No,2578,https://www.zara.com/us/en/technical-padded-jacket-p03833311.html,311297745-800-2,TECHNICAL PADDED JACKET,Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.,89.9,jackets,MAN
125409,End-cap,Yes,No,2040,https://www.zara.com/us/en/pocket-denim-jacket-p00840482.html,330290360-427-3,POCKET DENIM JACKET,Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.,89.9,jackets,MAN
183074,Aisle,No,No,2791,https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html,320449897-427-2,BOXY FIT DENIM JACKET,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,89.9,jackets,MAN
147947,Aisle,Yes,Yes,1249,https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html,311297724-700-97,FAUX SHEARLING PLAID JACKET,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,89.9,jackets,MAN
174171,Front of Store,Yes,Yes,2273,https://www.zara.com/us/en/embroidered-forest-jacket-p02795407.html,328332050-700-97,EMBROIDERED FOREST JACKET,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,89.9,jackets,MAN
183064,Front of Store,Yes,No,1773,https://www.zara.com/us/en/pocket-overshirt-p05070605.html,311282469-505-2,POCKET OVERSHIRT,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,89.9,jackets,MAN
177131,Aisle,Yes,Yes,1733,https://www.zara.com/us/en/boucle-textured-vest-p01437303.html,319502128-515-2,BOUCLE TEXTURED VEST,Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.,69.9,jackets,MAN
128179,End-cap,Yes,No,2060,https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html,311287226-472-2,COLOR BLOCK PUFFER JACKET,Jacket made of technical fabric with padded interior. High collar and long sleeves with elastic cuffs. Front pockets with hidden zip closure. Elastic hem. Front zip closure.,89.9,jackets,MAN
152723,Aisle,No,Yes,2849,https://www.zara.com/us/en/longline-quilted-jacket-p05071688.html,316683359-818-2,LONGLINE QUILTED JACKET,Parka made of technical fabric with padded interior. High collar with removable hood. Long sleeves with interior elastic cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Adjustable interior waistband with drawstring. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,169.0,jackets,MAN
123824,Aisle,Yes,No,2277,https://www.zara.com/us/en/wool-blend-suit-jacket-p04156504.html,322901350-800-46,WOOL BLEND SUIT JACKET,Straight fit jacket made of wool blend fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Central vent at back hem. Front button closure.,169.0,jackets,MAN
166345,Aisle,No,Yes,1135,https://www.zara.com/us/en/hooded-knit-cardigan-p02621407.html,322929313-802-97,HOODED KNIT CARDIGAN,Cotton knit jacket. Hooded collar and long sleeves. Rib trim. Front pouch pockets. Rib trim. Front zip closure.,69.9,jackets,MAN
199279,Aisle,No,No,1770,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,267186163-643-2,HOODED TECHNICAL JACKET,Jacket made of technical fabric with brushed interior. High collar with adjustable hood. Long sleeves with cuffs and adhesive straps. Zip pockets at chest and hip. Front zip closure.,19.99,jackets,MAN
167981,End-cap,No,No,730,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html,329706743-401-46,HOUNDSTOOTH SUIT JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,139.0,jackets,MAN
146839,Aisle,No,No,1525,https://www.zara.com/us/en/bomber-jacket-p05344402.html,321496813-710-2,BOMBER JACKET,Jacket with padded interior. Rib elastic collar and long sleeves. Flap pockets at hip and interior pocket. Rib trim. Front zip closure.,109.0,jackets,MAN
187180,Front of Store,No,Yes,647,https://www.zara.com/us/en/hooded-technical-jacket-p00155502.html,312596416-800-2,HOODED TECHNICAL JACKET,Cropped jacket made of technical fabric. Hooded high collar and long sleeves with adjustable snap button cuffs. Front patch pockets with flaps at hips. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,109.0,jackets,MAN
167640,End-cap,Yes,Yes,1017,https://www.zara.com/us/en/hooded-technical-jacket-p08281355.html,311287132-251-2,HOODED TECHNICAL JACKET,Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.,109.0,jackets,MAN
165158,Front of Store,No,No,1622,https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html,323675323-700-2,WASHED EFFECT BOMBER JACKET,Jacket made of technical fabric. Lapel collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Washed effect. Elasticized trim. Front zip hidden by a snap button flap.,109.0,jackets,MAN
111521,Front of Store,Yes,Yes,2553,https://www.zara.com/us/en/washed-technical-jacket-p04695300.html,323672371-507-2,WASHED TECHNICAL JACKET,Jacket made of technical fabric. High collar and long sleeves with adjustable cuffs with snap button straps. Flap patch pockets at hip. Adjustable drawstring hem. Washed effect. Front zip hidden by a snap button flap.,99.9,jackets,MAN
120228,End-cap,No,No,2347,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p00155480.html,327116625-505-2,100% FEATHER FILL PUFFER JACKET,Puffer vest made of technical fabric. Fill is a blend of 60% down and 40% feather. Sleeveless design with high collar. Zip pockets at hip and interior pocket. Adjustable hem with side elastics. Front snap button closure.,89.9,jackets,MAN
133078,Aisle,No,Yes,2535,https://www.zara.com/us/en/padded-bomber-jacket-p03918400.html,311302424-409-2,PADDED BOMBER JACKET,Jacket made of technical fabric with lightly padded interior. Rib elastic collar and long sleeves. Zip pockets at hip. Elastic hem. Front zip closure.,69.9,jackets,MAN
137598,Aisle,No,Yes,2839,https://www.zara.com/us/en/pocket-jacket-p04297266.html,329158644-605-2,POCKET JACKET,Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.,139.0,jackets,MAN
138779,Front of Store,Yes,Yes,2801,https://www.zara.com/us/en/slim-fit-suit-jacket-p04239493.html,329300083-705-48,SLIM FIT SUIT JACKET,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,139.0,jackets,MAN
198329,Front of Store,Yes,Yes,628,https://www.zara.com/us/en/mixed-collar-jacket-p03046507.html,323212374-510-2,MIXED COLLAR JACKET,Jacket made of technical fabric with lightly padded interior. Rib high collar. Long sleeves with elastic cuffs. Patch pockets at hip. Front zip closure.,109.0,jackets,MAN
110295,End-cap,Yes,No,1448,https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html,322547863-811-2,HOODED DENIM JACKET,Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.,129.0,jackets,MAN
196427,Aisle,Yes,No,1401,https://www.zara.com/us/en/waxed-effect-plaid-jacket-p04272302.html,320600266-745-2,WAXED EFFECT PLAID JACKET,Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.,169.0,jackets,MAN
110075,Front of Store,Yes,Yes,2185,https://www.zara.com/us/en/wool-blend-felt-texture-jacket-p04160752.html,320771732-800-2,WOOL BLEND FELT TEXTURE JACKET,Cropped jacket made with wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front hidden button closure.,159.0,jackets,MAN
132322,Front of Store,Yes,No,2135,https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html,289179723-020-2,PRINTED DENIM OVERSHIRT,Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.,12.99,jackets,MAN
199631,Front of Store,Yes,No,1269,https://www.zara.com/us/en/structured-twill-overshirt-p06861430.html,327747299-800-2,STRUCTURED TWILL OVERSHIRT,Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.,89.9,jackets,MAN
182306,Front of Store,No,No,2805,https://www.zara.com/us/en/cotton-overshirt-p09621103.html,317782501-701-2,COTTON OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.,89.9,jackets,MAN
194915,Aisle,Yes,No,1796,https://www.zara.com/us/en/reversible-plaid-overshirt-p09621301.html,311282298-099-2,REVERSIBLE PLAID OVERSHIRT,Relaxed fit reversible overshirt. Italian collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,79.9,jackets,MAN
131298,End-cap,Yes,No,2133,https://www.zara.com/us/en/plaid-overshirt-p01300100.html,322612356-505-2,PLAID OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect. Front button closure.,69.9,jackets,MAN
168571,Aisle,No,No,1778,https://www.zara.com/us/en/pocket-overshirt-p00706621.html,311282631-712-2,POCKET OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with adjustable button cuffs. Welt pockets at hip. Front zip hidden by a snap button flap.,89.9,jackets,MAN
154224,End-cap,Yes,No,2474,https://www.zara.com/us/en/100-linen-overshirt-p04224708.html,329282612-401-2,100% LINEN OVERSHIRT,Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,89.9,jackets,MAN
171061,Aisle,No,Yes,2032,https://www.zara.com/us/en/plaid-overshirt-p08281303.html,320026789-714-2,PLAID OVERSHIRT,Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,59.9,jackets,MAN
119049,Aisle,No,Yes,1659,https://www.zara.com/us/en/pocket-denim-overshirt-p01472403.html,323216360-406-2,POCKET DENIM OVERSHIRT,Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.,89.9,jackets,MAN
158781,End-cap,Yes,Yes,2443,https://www.zara.com/us/en/faux-suede-overshirt-p03715303.html,318209963-800-2,FAUX SUEDE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.,69.9,jackets,MAN
151438,Aisle,No,Yes,1137,https://www.zara.com/us/en/plaid-overshirt-p00794432.html,316727555-700-2,PLAID OVERSHIRT,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Front zip closure.,69.9,jackets,MAN
152871,End-cap,No,Yes,1847,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html,312571093-710-2,TEXTURED POCKET OVERSHIRT,Overshirt made of diagonal textured cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,69.9,jackets,MAN
126806,End-cap,Yes,Yes,2404,https://www.zara.com/us/en/pocket-overshirt-p04466468.html,330290387-401-2,POCKET OVERSHIRT,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,109.0,jackets,MAN
134104,End-cap,No,Yes,1466,https://www.zara.com/us/en/overshirt-p00706623.html,313027279-800-2,OVERSHIRT,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,59.9,jackets,MAN
120266,Front of Store,No,No,2328,https://www.zara.com/us/en/plaid-overshirt-p04266381.html,320671529-802-2,PLAID OVERSHIRT,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.,59.9,jackets,MAN
173550,End-cap,No,Yes,1431,https://www.zara.com/us/en/pocket-overshirt-p05070314.html,323646471-802-2,POCKET OVERSHIRT,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,59.9,jackets,MAN
175927,End-cap,No,Yes,1506,https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html,312978838-611-2,ZIPPERED WOOL BLEND OVERSHIRT,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,109.0,jackets,MAN
154278,End-cap,No,Yes,2749,https://www.zara.com/us/en/geometric-jacquard-overshirt-p04196412.html,336446858-822-2,GEOMETRIC JACQUARD OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,89.9,jackets,MAN
183537,Front of Store,Yes,Yes,2434,https://www.zara.com/us/en/paint-print-overshirt-p05320305.html,281883711-071-2,PAINT PRINT OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with snap button cuffs. Chest patch pockets. Side vents at hem. Front snap button closure.,19.99,jackets,MAN
150424,Front of Store,No,Yes,2067,https://www.zara.com/us/en/padded-corduroy-overshirt-p01063400.html,313008692-514-2,PADDED CORDUROY OVERSHIRT,Overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and in-seam pockets at side hip. Front snap button closure.,79.9,jackets,MAN
183825,Aisle,Yes,Yes,2989,https://www.zara.com/us/en/plaid-tie-dye-overshirt-p01063313.html,281593208-015-2,PLAID TIE DYE OVERSHIRT,Regular fit overshirt made of cotton. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,19.99,jackets,MAN
144012,Front of Store,Yes,No,743,https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html,314937772-710-2,OVERSHIRT WITH CONTRASTING TOPSTITCHING,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,59.9,jackets,MAN
147051,Front of Store,No,No,2325,https://www.zara.com/us/en/quilted-structured-overshirt-p09621370.html,320278659-251-2,QUILTED STRUCTURED OVERSHIRT,Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.,109.0,jackets,MAN
185800,End-cap,No,Yes,1841,https://www.zara.com/us/en/technical-overshirt-p05320500.html,321993245-500-2,TECHNICAL OVERSHIRT,Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.,109.0,jackets,MAN
197524,Aisle,Yes,Yes,2231,https://www.zara.com/us/en/plaid-overshirt-p07446410.html,330590505-500-2,PLAID OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,49.9,jackets,MAN
148823,Aisle,No,Yes,2211,https://www.zara.com/us/en/suede-fisherman-sandals-p12436320.html,320680326-107-39,SUEDE FISHERMAN SANDALS,Fisherman sandals. Made of leather with a suede finish. Crossed straps at front. Buckled ankle strap closure. Slightly chunky soles.,89.9,shoes,MAN
114550,End-cap,No,No,2114,https://www.zara.com/us/en/zipper-multipiece-sneakers-p12319220.html,311292244-800-39,ZIPPER MULTIPIECE SNEAKERS,Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.,69.9,shoes,MAN
125398,Aisle,Yes,Yes,1350,https://www.zara.com/us/en/suede-laceless-sneakers-p12221320.html,311307610-400-39,SUEDE LACELESS SNEAKERS,Slip on sneakers. Made of leather with a suede finish. Upper in a combination of pieces. Chunky sole.,69.9,shoes,MAN
123985,End-cap,No,No,2240,https://www.zara.com/us/en/multicolor-sneakers-p12304320.html,311302877-203-39,MULTICOLOR SNEAKERS,Sneakers. Combination of colors and pieces at upper. Lacing with six pairs of eyelets. Chunky rubber sole with irregular design.,69.9,shoes,MAN
186638,End-cap,Yes,No,1296,https://www.zara.com/us/en/retro-running-sneakers-p12350320.html,311302598-500-39,RETRO RUNNING SNEAKERS,Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.,59.9,shoes,MAN
167281,End-cap,Yes,Yes,892,https://www.zara.com/us/en/suede-high-tops-p12120320.html,311297328-800-39,SUEDE HIGH-TOPS,High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.,59.9,shoes,MAN
118578,End-cap,No,Yes,1678,https://www.zara.com/us/en/suede-strap-sandals-p12707320.html,311302865-804-39,SUEDE STRAP SANDALS,Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.,49.9,shoes,MAN
174041,End-cap,No,No,2016,https://www.zara.com/us/en/multipiece-sneakers-p12215320.html,311307489-203-39,MULTIPIECE SNEAKERS,Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.,49.9,shoes,MAN
127644,Front of Store,No,Yes,1498,https://www.zara.com/us/en/topstitch-sneakers-p12240320.html,311287075-120-39,TOPSTITCH SNEAKERS,Sneakers. Pieces and topstitching at upper. Lacing with six pairs of eyelets. Contrasting slightly chunky soles.,45.9,shoes,MAN
132007,Aisle,No,Yes,2491,https://www.zara.com/us/en/retro-sneakers-p12280220.html,276378605-515-39,RETRO SNEAKERS,Sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Quilted back piece. Chunky sole. Retro style.,9.99,shoes,MAN
147998,Aisle,No,No,2556,https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html,277776476-700-39,RETRO HIGH TOP SNEAKERS,High-top sneakers. Upper in a combination of pieces. Laces with ten pairs of eyelets. Chunky sole.,9.99,shoes,MAN
176666,Aisle,Yes,No,2852,https://www.zara.com/us/en/multi-pieced-retro-sneakers-p12220320.html,313381662-202-39,MULTI-PIECED RETRO SNEAKERS,Sneakers. Upper in a combination of pieces and colors. Lacing with six pairs of eyelets. Textured chunky soles. Retro style.,45.9,shoes,MAN
193686,Aisle,Yes,No,1899,https://www.zara.com/us/en/tassel-leather-loafers-p12609320.html,311292343-700-39,TASSEL LEATHER LOAFERS,Loafers. Made of leather. Smooth upper with ruching at toe. Decorative fringed tassels at instep. Rounded shape. Welt around upper. Chunky lug soles.,99.9,shoes,MAN
163610,Front of Store,Yes,No,2466,https://www.zara.com/us/en/moc-toe-suede-boots-p12015320.html,311309627-805-39,MOC-TOE SUEDE BOOTS,Suede leather boots. Ridged seam detail at upper. Lacing with two pairs of eyelets. Welt around upper. Slightly chunky sole.,89.9,shoes,MAN
170364,Aisle,No,No,818,https://www.zara.com/us/en/strap-sandals-p12765320.html,315851805-800-39,STRAP SANDALS,Sandals with two straps. The thin straps hug the instep. Slightly chunky sole.,45.9,shoes,MAN
167599,Aisle,No,No,1500,https://www.zara.com/us/en/suede-retro-sneakers-p12309320.html,311292644-400-39,SUEDE RETRO SNEAKERS,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,59.9,shoes,MAN
166421,End-cap,Yes,No,2878,https://www.zara.com/us/en/hiking-boots-p12103320.html,311302552-800-39,HIKING BOOTS,Lace-up boots. Upper in a combination of pieces and finishes. Laces with metal appliqués and seven pairs of eyelets. Welt detail around upper. Rounded shape. Chunky lug soles.,79.9,shoes,MAN
129247,Front of Store,Yes,No,2386,https://www.zara.com/us/en/suede-sneakers-p12502320.html,311302532-102-39,SUEDE SNEAKERS,Sneakers. Made of leather with a suede finish. Laces with five pairs of eyelets. Chunky soles.,69.9,shoes,MAN
127314,End-cap,Yes,Yes,2076,https://www.zara.com/us/en/faux-shearling-lined-suede-boots-p12050320.html,311287147-723-39,FAUX SHEARLING LINED SUEDE BOOTS,Ankle boots. Made of leather with a suede finish. Faux shearling interior and side detail. Rounded shape. Welt around upper. Back pull tab. Chunky lug soles.,99.9,shoes,MAN
111979,Front of Store,No,No,2734,https://www.zara.com/us/en/chunky-sole-multipiece-sneakers-p12266220.html,311307332-202-39,CHUNKY SNEAKERS,Sneakers. Upper in a combination of pieces and textures. Shoelaces with six pairs of eyelets at different heights. Chunky irregular design soles. Retro-inspired design.,59.9,shoes,MAN
120354,Aisle,Yes,No,2836,https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html,311282293-131-39,DOUBLE STRAP SUEDE SANDALS,Sandals. Made of leather with a suede finish. Two wide straps at instep with buckles. Insole with anatomical shaped footbed. Welt around upper. Chunky lug soles.,59.9,shoes,MAN
144848,Front of Store,No,No,2193,https://www.zara.com/us/en/chunky-sole-canvas-lace-up-boots-p12005320.html,311287149-800-39,CHUNKY SOLE CANVAS LACE-UP BOOTS,High shaft boots. Lacing with eight pairs of eyelets. Back pull tab for ease. Rounded shape. Chunky lug soles.,89.9,shoes,MAN
111957,Aisle,Yes,No,2164,https://www.zara.com/us/en/suede-penny-loafers-p12644320.html,311307624-500-39,SUEDE PENNY LOAFERS,Loafers. Made of leather with a suede finish. Ornamental saddle detail at instep. Rounded shape. Contrasting colored sole.,89.9,shoes,MAN
160763,Front of Store,Yes,Yes,991,https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html,311282212-800-39,ADHERENT STRIPES SNEAKERS,Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.,45.9,shoes,MAN
168270,End-cap,Yes,Yes,1525,https://www.zara.com/us/en/multipiece-sneakers-p12318220.html,311292281-203-39,MULTIPIECE SNEAKERS,Running shoes. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Chunky soles with irregular design. Lug soles. Trek style.,69.9,shoes,MAN
195082,Front of Store,No,No,923,https://www.zara.com/us/en/chunky-sole-high-top-sneakers-p12104320.html,311302515-800-39,CHUNKY SOLE HIGH TOP SNEAKERS,High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.,69.9,shoes,MAN
