product_id,product_position,promotion,seasonal,sales_volume,url,sku,name,description,price,terms,section
110329,Front of Store,No,Yes,2397,https://www.zara.com/us/en/contrast-sole-leather-sneakers-p12510320.html,314937773-800-39,CONTRAST SOLE LEATHER SNEAKERS,Sneakers. Made of leather. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Rounded shape. Chunky sole.,69.9,shoes,MAN
147449,End-cap,No,No,1191,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html,316608794-802-39,SUEDE RUNNING SNEAKERS,Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.,69.9,shoes,MAN
193332,Aisle,Yes,No,1237,https://www.zara.com/us/en/woven-leather-slides-p12708320.html,319205037-800-39,WOVEN LEATHER SLIDES,Sandals. Made of leather. Three woven wide straps at instep. Chunky sole.,49.9,shoes,MAN
146804,Aisle,Yes,No,1504,https://www.zara.com/us/en/suede-sneakers-p12216320.html,311307495-131-39,SUEDE SNEAKERS,Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.,69.9,shoes,MAN
188909,Aisle,Yes,Yes,2863,https://www.zara.com/us/en/asymmetric-cropped-knit-sweater-p06771149.html,336449731-712-1,ASYMMETRIC CROPPED KNIT SWEATER,Woven V-neckline long sleeve sweater. Asymmetric hem.,39.9,sweaters,WOMAN
165910,End-cap,Yes,No,2760,https://www.zara.com/us/en/knit-sweater-with-pearls-p02142249.html,313890651-712-2,KNIT SWEATER WITH PEARLS,Sweater made with 22% wool and 10% alpaca. Round neck and long sleeves. Faux pearl appliqué.,69.9,sweaters,WOMAN
136738,Front of Store,No,Yes,542,https://www.zara.com/us/en/high-collar-knit-sweater-p01509118.html,287414911-803-2,HIGH COLLAR KNIT SWEATER,Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.,7.99,sweaters,WOMAN
144497,End-cap,Yes,Yes,1105,https://www.zara.com/us/en/striped-knit-sweater-p06427115.html,342171615-104-2,STRIPED KNIT SWEATER,Sweater with high collar and long sleeves. Front zip closure.,49.9,sweaters,WOMAN
135036,End-cap,Yes,No,1435,https://www.zara.com/us/en/cable-knit-metallic-sweater-p04369103.html,314152967-485-2,CABLE KNIT METALLIC SWEATER,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,49.9,sweaters,WOMAN
166331,Aisle,Yes,Yes,2877,https://www.zara.com/us/en/asymmetrical-wool-and-silk-blend-sweater-p09598025.html,324186867-642-2,ASYMMETRICAL WOOL AND SILK BLEND SWEATER,Wool and silk blend sweater. Asymmetric neckline and long sleeves.,59.9,sweaters,WOMAN
139789,Aisle,No,Yes,1094,https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html,316900618-809-2,WOOL AND CASHMERE BLEND RIB SWEATER,Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.,69.9,sweaters,WOMAN
118569,Aisle,No,Yes,994,https://www.zara.com/us/en/alpaca-and-wool-blend-tie-dye-knit-sweater-p02142220.html,313890645-330-2,ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER,Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.,49.9,sweaters,WOMAN
155848,End-cap,Yes,No,1942,https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html,324597432-800-2,MOCK NECK WOOL AND SILK BLEND KNIT TOP,Wool and silk blend top. High collar and long sleeves.,49.9,sweaters,WOMAN
152563,Front of Store,No,Yes,2572,https://www.zara.com/us/en/cashmere-blend-knit-sweater-p02893169.html,313890686-731-2,CASHMERE BLEND KNIT SWEATER,Sweater made with 95% cashmere. V-neck and long sleeves. Rib trim.,169.0,sweaters,WOMAN
115153,Aisle,No,No,1736,https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html,313890650-712-2,ALPACA BLEND OPEN KNIT SWEATER,Sweater made with 63% alpaca. Round neck and long sleeves.,79.9,sweaters,WOMAN
125938,Aisle,Yes,Yes,1204,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html,313890680-450-2,OVERSIZED KNIT SWEATER,Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.,49.9,sweaters,WOMAN
122809,End-cap,No,Yes,1592,https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html,344575855-982-2,WOOL BLEND KNIT SWEATER,Sweater made with 31% wool. Round neck and long sleeves. Rib trim.,49.9,sweaters,WOMAN
181502,Front of Store,Yes,No,2591,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,323175653-803-2,SOFT JEWEL SWEATER,Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.,39.9,sweaters,WOMAN
182779,End-cap,Yes,Yes,2097,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,324814227-400-2,FAUX FUR JEWEL SWEATER,Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.,35.9,sweaters,WOMAN
155674,Front of Store,No,No,897,https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html,323218942-800-2,METAL BEAD KNIT SWEATER,Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.,49.9,sweaters,WOMAN
182866,Aisle,No,Yes,1552,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html,313890656-800-2,KNIT SWEATER WITH BUTTONS,Basic sweater with round neck and long sleeves. Side button details at shoulders.,39.9,sweaters,WOMAN
148230,Front of Store,Yes,No,2494,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,321480271-802-2,JEWEL KNIT SWEATER,Round neck sweater with jewel appliqués and long sleeves. Back opening with button closure.,59.9,sweaters,WOMAN
126979,Front of Store,No,No,2141,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,311297787-806-1,KNIT SWEATER WITH PIPING,Round neck long sleeve sweater. Contrasting piping detail. Rib trim.,49.9,sweaters,WOMAN
135521,End-cap,No,Yes,2835,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html,322677494-446-1,FINE KNIT CROP SWEATER,Cropped fine knit sweater with round neck and long sleeves.,39.9,sweaters,WOMAN
185809,End-cap,No,No,622,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html,313890688-330-1,KNIT SWEATER WITH RIPS,Round neck long sleeve sweater. Openwork detail with rips.,49.9,sweaters,WOMAN
171520,End-cap,Yes,Yes,2901,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html,322451460-800-1,GATHERED WAIST KNIT SWEATER,Round neck long sleeve sweater. Fitted waist with side ruching.,47.9,sweaters,WOMAN
122926,End-cap,No,No,867,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html,319465261-800-2,KNIT V-NECK SWEATER,V-neck sweater with long sleeves. Rib trim.,45.9,sweaters,WOMAN
150953,Front of Store,Yes,Yes,2434,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,317331009-312-2,BASIC FOIL KNIT SWEATER,Round neck long sleeve sweater. Rib trim.,35.9,sweaters,WOMAN
115873,End-cap,Yes,Yes,2606,https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html,311297400-803-1,CONTRAST TOPSTITCHING CROP KNIT SWEATER,V-neck cropped sweater with long sleeves. Front patch pockets. Contrast topstitching.,59.9,sweaters,WOMAN
115581,Aisle,No,Yes,2728,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html,336449779-104-1,STRIPED CROP KNIT SWEATER,Long sleeve high collar cropped sweater. Frayed hem.,47.9,sweaters,WOMAN
183634,Front of Store,Yes,Yes,2778,https://www.zara.com/us/en/basic-knit-sweater-p01509115.html,324593343-043-2,BASIC KNIT SWEATER,Long sleeve round neck sweater. Side vents at hem. Rib trim.,27.9,sweaters,WOMAN
122484,Aisle,Yes,Yes,558,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,319473750-809-1,V-NECK KNIT SWEATER,V-neck sweater with long sleeves. Side vents at hem.,47.9,sweaters,WOMAN
183574,Aisle,Yes,Yes,1752,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,331789902-808-1,FOIL KNIT CROP SWEATER,Ribbed sweater with round neck and long sleeves. Ripped hem.,47.9,sweaters,WOMAN
185307,Front of Store,No,Yes,2743,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,300250126-401-2,BASIC 100% WOOL SWEATER,Sweater made of 100% wool. Round neck and long sleeves. Ribbed trim.,7.99,sweaters,WOMAN
118719,End-cap,No,Yes,1669,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,320052978-401-2,COLORBLOCK KNIT CROP SWEATER,Short sweater with round neck and long sleeves.,45.9,sweaters,WOMAN
134788,Front of Store,No,No,2179,https://www.zara.com/us/en/fine-knit-sweater-p09598045.html,324722597-400-2,FINE KNIT SWEATER,V-neck sweater with long sleeves.,45.9,sweaters,WOMAN
140142,Front of Store,Yes,No,606,https://www.zara.com/us/en/knit-open-back-pearly-sweater-p04331152.html,328207551-500-2,KNIT OPEN BACK PEARLY SWEATER,High collar sweater with long sleeves. Open back detail and pearl appliqués. Back button closure.,49.9,sweaters,WOMAN
153997,End-cap,No,Yes,1608,https://www.zara.com/us/en/knit-pearl-sweater-p04331165.html,318131967-800-2,KNIT PEARL SWEATER,Round neck long sleeve sweater. Tonal pearl appliqués and open back with tie.,45.9,sweaters,WOMAN
123230,Aisle,No,Yes,880,https://www.zara.com/us/en/striped-textured-overshirt-p04179056.html,324027512-064-2,STRIPED TEXTURED OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,69.9,jackets,MAN
154676,Aisle,No,No,943,https://www.zara.com/us/en/fleece-overshirt-p01248320.html,311292623-712-97,FLEECE OVERSHIRT,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,69.9,jackets,MAN
152985,Aisle,Yes,Yes,1049,https://www.zara.com/us/en/plaid-overshirt-p04054659.html,319162032-064-2,PLAID OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,89.9,jackets,MAN
175584,Front of Store,No,No,2084,https://www.zara.com/us/en/baggy-fit-jeans-limited-edition-p03991480.html,324908098-800-38,BAGGY FIT JEANS LIMITED EDITION,Baggy jeans. Five pockets. Washed effect. Front zip and button closure.,69.9,jeans,MAN
147491,End-cap,No,No,1563,https://www.zara.com/us/en/baggy-belted-jeans-p04365401.html,326540983-802-36,BAGGY BELTED JEANS,Baggy jeans. Self belt at waist. Front pockets and back patch pockets. Washed effect. Front button closure.,59.9,jeans,MAN
198283,End-cap,Yes,Yes,1558,https://www.zara.com/us/en/baggy-fit-jeans-p08062482.html,315836999-406-34,BAGGY FIT JEANS,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,69.9,jeans,MAN
141547,End-cap,No,No,1426,https://www.zara.com/us/en/baggy-fit-jeans-p06688486.html,315738965-802-34,BAGGY FIT JEANS,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,69.9,jeans,MAN
156342,Front of Store,Yes,Yes,1466,https://www.zara.com/us/en/flared-fit-cargo-jeans-p06688411.html,311287318-400-38,FLARED FIT CARGO JEANS,Flared jeans. Patch pockets with flaps at hip. Patch pocket appliqués at legs. Washed effect. Adjustable hem with zippers. Front zipper and crossover button closure.,109.0,jeans,MAN
186083,End-cap,No,Yes,624,https://www.zara.com/us/en/pleated-wide-fit-jeans-p05862417.html,312393140-406-2,PLEATED WIDE FIT JEANS,Wide fit jeans. Adjustable interior elastic waistband with front pleats. Front pockets and back patch pockets. Washed effect. Front zip and button closure.,49.9,jeans,MAN
171776,Aisle,Yes,No,1685,https://www.zara.com/us/en/denim-shirt-p06085371.html,275600408-400-2,DENIM SHIRT,Relaxed fit shirt made of denim fabric. Lapel collar and short sleeves. Chest patch pocket. Washed effect. Front button closure.,12.99,jeans,MAN
134429,Aisle,No,No,2914,https://www.zara.com/us/en/ripped-straight-fit-jeans-p03991404.html,311303003-407-38,RIPPED STRAIGHT FIT JEANS,Straight fit jeans. Five pockets. Washed effect with rips at legs. Front button closure.,69.9,jeans,MAN
172816,Aisle,No,Yes,1524,https://www.zara.com/us/en/textured-sweater-p02893403.html,311307250-710-3,TEXTURED SWEATER,Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.,69.9,sweaters,MAN
136272,End-cap,No,Yes,2887,https://www.zara.com/us/en/purl-knit-sweater-p03332300.html,267195405-500-3,PURL KNIT SWEATER,High collar sweater with front zipper. Long sleeves. Rib trim.,12.99,sweaters,MAN
193227,End-cap,Yes,Yes,1778,https://www.zara.com/us/en/braided-color-block-sweater-p03284412.html,317894313-707-3,BRAIDED COLOR BLOCK SWEATER,Round neck long sleeve full cut sweater. Rib trim.,69.9,sweaters,MAN
165786,End-cap,No,Yes,1278,https://www.zara.com/us/en/contrast-interior-sweater-p04696400.html,315075917-803-2,CONTRAST INTERIOR SWEATER,Cotton blend sweater. Round neck and long sleeves. Contrast interior. Rib trim.,59.9,sweaters,MAN
174708,Front of Store,No,Yes,529,https://www.zara.com/us/en/abstract-jacquard-sweater-p03284407.html,317889153-700-3,ABSTRACT JACQUARD SWEATER,Full cut cotton knit sweater. Round neck and long sleeves. Rib trim.,59.9,sweaters,MAN
142257,Aisle,Yes,Yes,1180,https://www.zara.com/us/en/basic-slim-fit-t-shirt-p05584361.html,315241755-800-2,BASIC SLIM FIT T-SHIRT,Slim fit shirt. Round neck and short sleeves.,19.9,t-shirts,MAN
126146,Aisle,No,No,2759,https://www.zara.com/us/en/cropped-washed-t-shirt-p03665403.html,320326523-707-2,CROPPED WASHED T-SHIRT,Cropped fit T-shirt with round neck and short sleeves. Contrasting front and back prints. Washed effect.,39.9,t-shirts,MAN
129134,Aisle,No,Yes,1831,https://www.zara.com/us/en/basic-heavyweight-t-shirt-p01887450.html,316715458-250-2,BASIC HEAVYWEIGHT T-SHIRT,Roomy T-shirt made of dense cotton. Round neck and short sleeves.,29.9,t-shirts,MAN
129898,End-cap,No,No,1866,https://www.zara.com/us/en/heart-print-t-shirt-p06224419.html,322677489-800-2,HEART PRINT T-SHIRT,Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.,39.9,t-shirts,MAN
189692,End-cap,Yes,No,1553,https://www.zara.com/us/en/text-t-shirt-p00962458.html,330077856-251-2,TEXT T-SHIRT,Boxy fit T-shirt. Round neck and short sleeves. Velvet effect print with contrast text.,39.9,t-shirts,MAN
154846,End-cap,Yes,No,917,https://www.zara.com/us/en/printed-cropped-fit-shirt-limited-edition-p06224490.html,328232452-898-2,PRINTED CROPPED FIT SHIRT LIMITED EDITION,Cropped shirt. Round neckline. Contrasting front print. Washed effect. Irregular trim.,39.9,t-shirts,MAN
122307,End-cap,No,No,702,https://www.zara.com/us/en/ribbed-knit-t-shirt-p03332431.html,317230892-251-3,RIBBED KNIT T-SHIRT,Cotton knit tank top. Round neck with front button closure. Rib trim.,49.9,t-shirts,MAN
182099,Aisle,Yes,No,1978,https://www.zara.com/us/en/oversize-fit-t-shirt-p04092405.html,330478123-712-2,OVERSIZE FIT T-SHIRT,Oversized T-shirt. Round neck and short sleeves.,39.9,t-shirts,MAN
159816,Front of Store,No,Yes,1961,https://www.zara.com/us/en/basic-medium-weight-t-shirt-p01887470.html,318255748-250-2,BASIC MEDIUM WEIGHT T-SHIRT,Regular fit T-shirt. Round neck and short sleeves.,27.9,t-shirts,MAN
165326,Aisle,No,No,1188,https://www.zara.com/us/en/structured-text-t-shirt-p00761434.html,319334069-712-2,STRUCTURED TEXT T-SHIRT,Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.,45.9,t-shirts,MAN
185154,Aisle,Yes,No,996,https://www.zara.com/us/en/abstract-print-t-shirt-p06224403.html,311307261-712-2,ABSTRACT PRINT T-SHIRT,Full cut T-shirt with crew neck and short sleeves. Contrasting front and back prints. Washed effect.,39.9,t-shirts,MAN
141330,Aisle,No,Yes,1915,https://www.zara.com/us/en/raised-text-t-shirt-limited-edition-p00977490.html,323216369-922-2,RAISED TEXT T-SHIRT LIMITED EDITION,Full cut T-shirt with round neck and short sleeves. Front tonal raised text. Washed effect.,39.9,t-shirts,MAN
158958,End-cap,No,No,903,https://www.zara.com/us/en/ribbed-knit-t-shirt-p04805409.html,320111404-428-2,RIBBED KNIT T-SHIRT,Cropped fit knit shirt. Round neck and long sleeves. Washed effect.,45.9,t-shirts,MAN
155010,Aisle,Yes,Yes,729,https://www.zara.com/us/en/semi-sheer-knit-shirt-limited-edition-p04805424.html,328232445-800-2,SEMI-SHEER KNIT SHIRT LIMITED EDITION,Slim fit shirt made of wrinkle effect fabric. Round neck and long sleeves.,45.9,t-shirts,MAN
135857,Aisle,No,Yes,2045,https://www.zara.com/us/en/viscose-blend-knit-t-shirt-p00693401.html,311297550-251-2,VISCOSE BLEND KNIT T-SHIRT,Knit shirt in viscose blend fabric. Mock neck and short sleeves. Rib trim.,45.9,t-shirts,MAN
147690,Aisle,Yes,No,881,https://www.zara.com/us/en/striped-jacquard-t-shirt-p05372400.html,322909502-819-2,STRIPED JACQUARD T-SHIRT,Relaxed fit T-shirt with round neck and short sleeves.,39.9,t-shirts,MAN
130321,End-cap,Yes,No,2093,https://www.zara.com/us/en/abstract-print-knit-t-shirt-p04805401.html,320071210-802-2,ABSTRACT PRINT KNIT T-SHIRT,Cotton knit T-shirt. Round neck and short sleeves.,39.9,t-shirts,MAN
196752,End-cap,No,No,2227,https://www.zara.com/us/en/structured-text-t-shirt-p00761435.html,319334070-401-2,STRUCTURED TEXT T-SHIRT,Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.,45.9,t-shirts,MAN
181011,Aisle,Yes,Yes,994,https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html,322612356-505-2,HERRINGBONE TEXTURED JACKET,RETRO SNEAKERS,89.9,shoes,MAN
139967,End-cap,No,No,2634,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html,311282631-712-2,OVERSIZED CROPPED JACKET LIMITED EDITION,V-neck sweater with long sleeves. Rib trim.,69.9,t-shirts,MAN
162699,End-cap,No,Yes,2732,https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html,329282612-401-2,LEATHER BIKER JACKET,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,89.9,sweaters,MAN
119044,Aisle,No,Yes,1140,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,320026789-714-2,CROPPED LEATHER JACKET,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,169.0,sweaters,MAN
121348,End-cap,No,Yes,1008,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,323216360-406-2,FAUX LEATHER BOXY FIT JACKET,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,169.0,t-shirts,MAN
163982,Front of Store,No,No,2685,https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html,318209963-800-2,FAUX LEATHER JACKET,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.,69.9,t-shirts,MAN
185774,End-cap,Yes,Yes,1145,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html,316727555-700-2,FAUX SUEDE BOMBER JACKET,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,19.99,t-shirts,MAN
144651,Aisle,Yes,No,1791,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,312571093-710-2,DENIM BOMBER JACKET,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,139.0,t-shirts,MAN
195103,Aisle,Yes,No,2849,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,330290387-401-2,BOUCLÉ TEXTURED JACKET,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,109.0,t-shirts,MAN
123047,Aisle,No,Yes,2985,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html,313027279-800-2,SUIT JACKET IN 100% LINEN,Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,109.0,t-shirts,MAN
123077,Front of Store,No,No,1603,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html,320671529-802-2,JACQUARD DENIM JACKET,Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.,109.0,t-shirts,MAN
171860,Aisle,Yes,No,707,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html,323646471-802-2,PADDED DENIM JACKET,Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.,109.0,t-shirts,MAN
149487,Aisle,No,Yes,1258,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html,312978838-611-2,LEATHER JACKET,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,99.9,t-shirts,MAN
168516,Front of Store,Yes,No,2168,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,336446858-822-2,LIGHTWEIGHT BOMBER JACKET,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,89.9,t-shirts,MAN
177771,End-cap,Yes,Yes,1764,https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html,281883711-071-2,SUIT JACKET,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,69.9,t-shirts,MAN
172015,End-cap,Yes,Yes,2622,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html,313008692-514-2,FAUX LEATHER BOMBER JACKET,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,139.0,t-shirts,MAN
118985,Aisle,No,Yes,694,https://www.zara.com/us/en/basic-knit-sweater-p01509115.html,281593208-015-2,PATCH BOMBER JACKET,Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.,139.0,t-shirts,MAN
112194,Aisle,Yes,Yes,2187,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,314937772-710-2,STRETCH POCKET OVERSHIRT,Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.,109.0,jackets,MAN
113435,Aisle,No,Yes,2973,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,320278659-251-2,RIB COLLAR JACKET,Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.,129.0,jackets,MAN
159182,Front of Store,Yes,No,1014,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,321993245-500-2,FAUX LEATHER OVERSIZED JACKET LIMITED EDITION,Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.,169.0,jackets,MAN
199233,Aisle,Yes,No,2222,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,330590505-500-2,CONTRASTING PATCHES BOMBER JACKET,Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.,159.0,jackets,MAN
137044,Aisle,No,Yes,2534,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,320680326-107-39,PATCH BOMBER JACKET,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,12.99,jackets,MAN
154736,Front of Store,Yes,Yes,1466,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html,311292244-800-39,CROPPED BOMBER JACKET LIMITED EDITION,Varsity jacket with padded interior. Rib elastic collar and long sleeves in contrast faux leather. Double welt pockets at hip and interior pocket. Contrasting patch appliqués at front and back. Rib trim. Front snap button closure.,19.9,jackets,MAN
141434,Front of Store,No,Yes,2870,https://www.zara.com/us/en/bomber-jacket-p05344402.html,311307610-400-39,FAUX LEATHER PUFFER JACKET,Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.,39.9,jackets,MAN
